p285,8.0314,9.5678,3
p286,9.071,10.2187,3
p287,8.3557,10.152,3
p288,7.8175,8.6938,3
p289,9.0089,10.3958,3
p290,8.0774,10.6695,3
p291,7.3138,11.6608,3
p292,8.7927,10.0876,3
p293,8.4592,10.3337,3
p294,8.6823,9.0986,3
p295,9.1722,10.5729,3
p296,7.4564,11.325,3
p297,8.8019,11.3342,3
p298,8.2913,9.4229,3
p299,7.7508,10.9478,3
p300,7.7945,10.8995,3
p301,24.0394,24.6765,4
p302,24.6972,24.4442,4
p303,23.8945,24.9916,4
p304,23.837,24.8536,4
p305,26.4199,24.7225,4
p306,26.1853,23.7795,4
p307,24.9111,24.8168,4
p308,23.7197,23.4483,4
p309,23.3218,22.9584,4
p310,26.4015,24.6006,4
p311,25.4332,25.4953,4
p312,25.953,26.1692,4
p313,24.0486,25.4286,4
p314,23.8692,23.8531,4
p315,24.3499,25.1388,4
p316,24.1498,24.6788,4
p317,24.596,24.458,4
p318,24.6075,24.6029,4
p319,24.9134,24.6052,4
p320,24.8513,24.4856,4
p321,24.6535,23.0642,4
p322,24.0555,24.3729,4
p323,23.4437,24.0555,4
p324,25.102,25.3205,4
p325,24.8536,24.9525,4
p326,23.7266,26.1094,4
p327,24.8513,23.4322,4
p328,25.2009,24.711,4
p329,24.1222,24.6926,4
p330,24.6903,24.0325,4
p331,23.9842,23.3839,4
p332,25.5827,23.7864,4
p333,24.6397,24.251,4
p334,23.8393,24.3154,4
p335,25.6678,23.6599,4
p336,24.9433,24.0003,4
p337,24.7064,24.3476,4
p338,24.2441,23.6231,4
p339,24.6282,23.423,4
p340,23.3218,24.8766,4
p341,24.6972,24.5523,4
p342,26.0036,25.7782,4
p343,26.0404,23.8761,4
p344,25.9415,23.883,4
p345,23.9359,23.8347,4
p346,25.8058,24.6328,4
p347,24.9318,23.8623,4
p348,25.3021,24.5201,4
p349,24.5891,24.297,4
p350,23.2873,23.1148,4
p351,24.0049,23.9129,4
p352,24.9088,24.9295,4
p353,24.1475,26.689,4
p354,26.4843,23.7105,4
p355,25.4447,24.0049,4
p356,24.8007,24.5017,4
p357,25.9668,25.079,4
p358,24.3407,23.5886,4
p359,24.3154,24.2188,4
p360,25.9944,23.9796,4
p361,24.435,24.297,4
p362,24.6512,24.9433,4
p363,24.4856,23.6553,4
p364,25.2308,25.3205,4
p365,25.7184,23.9359,4
p366,24.5316,23.8071,4
p367,24.8996,24.5868,4
p368,25.4792,24.1912,4
p369,24.665,23.239,4
p370,26.1508,24.5753,4
p371,25.1135,22.2385,4
p372,24.6098,24.7087,4
p373,24.3752,24.4787,4
p374,26.0772,24.9088,4
p375,24.0946,24.4672,4
p376,23.4299,25.0652,4
p377,24.6581,25.861,4
p378,26.712,24.5224,4
p379,25.6517,23.9451,4
p380,24.8191,24.9778,4
p381,24.2855,24.2694,4
p382,25.5045,24.5247,4
p383,24.8605,23.4437,4
p384,25.4401,24.4189,4
p385,25.2722,24.7708,4
p386,24.7248,24.1107,4
p387,24.5914,25.5781,4
p388,25.1434,23.7036,4
p389,25.0675,24.4925,4
p390,24.297,23.975,4
p391,23.262,24.7524,4
p392,25.6862,23.1999,4
p393,25.4953,24.9893,4
p394,24.7593,24.366,4
p395,24.9709,23.9796,4
p396,24.4925,23.7795,4
p397,24.3545,24.4028,4
p398,24.665,23.6208,4
p399,24.7984,24.4787,4
p400,25.6632,23.9773,4
p401,4.057,21.4519,5
p402,5.7912,19.7499,5
p403,3.9719,19.8787,5
p404,5.3174,18.8092,5
p405,5.7406,22.066,5
p406,4.9172,20.7688,5
p407,4.3951,20.1363,5
p408,6.1868,19.2324,5
p409,4.8045,21.1989,5
p410,6.173,19.3359,5
p411,6.7848,21.0448,5
p412,4.9218,20.019,5
p413,6.0672,19.8695,5
p414,6.3248,19.9684,5
p415,4.7424,20.41,5
p416,4.6665,20.4514,5
p417,4.3491,20.2697,5
p418,5.0897,19.8902,5
p419,5.7498,20.6883,5
p420,6.0304,20.1501,5
p421,4.2962,20.9275,5
p422,4.1973,20.4997,5
p423,4.3192,20.1708,5
p424,6.1661,21.6704,5
p425,5.115,19.7499,5
p426,5.0069,20.8263,5
p427,5.0621,20.1478,5
p428,4.7286,19.2761,5
p429,5.3013,19.4233,5
p430,5.5704,19.4716,5
p431,5.7337,20.502,5
p432,7.1321,19.7384,5
p433,5.5244,20.4353,5
p434,5.3473,20.3893,5
p435,5.3588,19.7062,5
p436,5.7061,19.214,5
p437,6.1638,19.766,5
p438,4.931,20.0305,5
p439,5.184,20.5963,5
p440,5.6256,21.2702,5
p441,5.9775,21.4726,5
p442,5.4393,19.6602,5
p443,6.2673,18.7494,5
p444,4.9839,19.5705,5
p445,4.7723,19.8373,5
p446,5.1334,20.7734,5
p447,4.2594,21.0816,5
p448,6.012,19.7706,5
p449,4.5676,19.9776,5
p450,4.2042,20.9942,5
p451,5.9016,20.1225,5
p452,6.1592,21.0908,5
p453,5.4117,19.3405,5
p454,4.9724,20.0167,5
p455,4.5906,19.3014,5
p456,5.4531,20.7067,5
p457,7.0355,19.6073,5
p458,6.5134,21.4151,5
p459,5.3864,20.8355,5
p460,4.4756,20.2766,5
p461,4.9632,20.1248,5
p462,5.2898,19.7545,5
p463,3.9604,21.5669,5
p464,3.9627,20.8884,5
p465,6.1523,18.9058,5
p466,5.3105,18.5033,5
p467,3.8293,20.8424,5
p468,7.2701,20.0558,5
p469,3.896,20.065,5
p470,4.3376,19.7821,5
p471,5.69,18.3952,5
p472,5.4623,19.306,5
p473,7.231,19.8856,5
p474,4.6987,19.5751,5
p475,6.6974,20.0121,5
p476,6.1247,20.088,5
p477,6.4214,20.571,5
p478,5.322,19.5705,5
p479,4.8758,20.4468,5
p480,5.8694,20.3709,5
p481,5.7406,21.3898,5
p482,6.1753,20.4284,5
p483,3.6499,20.364,5
p484,5.6233,19.8304,5
p485,5.3013,20.2444,5
p486,6.2006,20.1892,5
p487,5.6463,18.9334,5
p488,5.5359,20.801,5
p489,5.4209,21.2518,5
p490,6.9987,21.7693,5
p491,6.3455,20.0834,5
p492,4.1904,21.2265,5
p493,5.5681,21.0333,5
p494,4.793,20.364,5
p495,5.5566,20.3778,5
p496,5.0552,18.2365,5
p497,4.7677,20.5503,5
p498,5.7613,19.5889,5
p499,2.907,20.5641,5
p500,6.5709,20.4031,5
p501,28.0805,10.5315,6
p502,27.3445,11.2123,6
p503,26.8661,10.6672,6
p504,26.6476,9.2412,6
p505,25.7115,10.0508,6
p506,26.367,10.3268,6
p507,28.2346,10.4165,6
p508,26.6361,9.784,6
p509,27.3077,9.2964,6
p510,26.7143,9.4712,6
p511,25.953,8.2131,6
p512,27.3445,9.3769,6
p513,26.8615,10.3245,6
p514,27.7148,11.1755,6
p515,26.4291,10.3912,6
p516,25.7598,9.3907,6
p517,27.2479,10.1842,6
p518,26.9857,10.5453,6
p519,26.6338,10.1612,6
p520,26.8753,11.2882,6
p521,26.6223,10.2762,6
p522,26.482,9.6644,6
p523,29.5939,9.738,6
p524,26.2543,10.3314,6
p525,25.2377,9.7081,6
p526,26.0312,10.06,6
p527,27.9471,11.1686,6
p528,26.6154,11.6355,6
p529,26.6936,8.9675,6
p530,25.8081,9.4574,6
p531,27.3169,9.117,6
p532,25.5321,10.566,6
p533,27.2916,11.9713,6
p534,26.7051,11.9782,6
p535,26.7626,9.6253,6
p536,27.9264,10.7109,6
p537,27.0386,10.037,6
p538,27.4986,10.4234,6
p539,26.1577,9.5632,6
p540,26.9213,11.9966,6
p541,27.2433,9.1561,6
p542,26.6959,10.2394,6
p543,27.0708,10.8144,6
p544,26.0197,10.9317,6
p545,27.2663,11.4952,6
p546,27.6136,9.7426,6
p547,27.0478,10.2854,6
p548,26.873,10.3613,6
p549,26.9282,11.3917,6
p550,27.6297,10.0209,6
p551,27.0869,9.3033,6
p552,25.746,11.4331,6
p553,25.7598,10.5614,6
p554,27.7447,10.9708,6
p555,26.988,9.991,6
p556,26.7189,10.2624,6
p557,26.7718,10.267,6
p558,27.402,10.9087,6
p559,26.1485,10.6166,6
p560,26.9811,10.2969,6
p561,26.5694,9.2274,6
p562,27.6757,9.5816,6
p563,28.1817,10.8673,6
p564,26.0726,10.911,6
p565,26.5855,10.1451,6
p566,27.1375,10.9432,6
p567,27.31,9.3401,6
p568,27.3123,10.2532,6
p569,26.9098,8.2798,6
p570,27.0179,9.6023,6
p571,28.1518,10.5453,6
p572,27.0179,10.6166,6
p573,27.8942,10.4786,6
p574,27.563,10.2739,6
p575,27.0432,9.6,6
p576,26.9443,10.865,6
p577,26.321,10.5407,6
p578,26.4084,12.6866,6
p579,27.9287,10.9938,6
p580,25.6701,10.9225,6
p581,26.7051,10.3406,6
p582,27.4296,9.7426,6
p583,28,10.8903,6
p584,27.3698,10.2279,6
p585,26.9052,9.0319,6
p586,27.2433,12.5624,6
p587,26.1577,10.5292,6
p588,27.0823,10.0876,6
p589,26.8707,10.3475,6
p590,26.3877,9.6989,6
p591,26.3831,10.3038,6
p592,27.0478,10.4809,6
p593,26.7741,8.8272,6
p594,26.6131,11.5734,6
p595,26.7557,8.8387,6
p596,25.7368,9.7403,6
p597,26.0956,10.3751,6
p598,25.8058,10.635,6
p599,26.4245,10.2923,6
p600,25.8357,10.451,6
p601,19.9339,27.9149,7
p602,21.1115,27.2065,7
p603,21.3047,25.7023,7
p604,20.4514,27.2134,7
p605,21.6175,27.3767,7
p606,23.2206,26.8247,7
p607,21.0655,27.7194,7
p608,21.4841,28.1242,7
p609,21.5117,27.9517,7
p610,23.0182,27.5423,7
p611,21.5922,26.873,7
p612,22.802,27.3836,7
p613,20.847,28.2852,7
p614,20.2053,27.6596,7
p615,19.6993,27.8827,7
p616,22.1603,28.483,7
p617,21.7325,27.8804,7
p618,22.6525,28.1564,7
p619,21.0908,26.436,7
p620,20.2076,28.023,7
p621,20.686,27.7884,7
p622,21.7808,27.8735,7
p623,21.6037,28.2461,7
p624,21.5485,26.9213,7
p625,21.7831,26.7511,7
p626,21.7003,27.2571,7
p627,22.273,27.7723,7
p628,22.5835,26.4222,7
p629,21.7785,26.712,7
p630,20.0788,26.6177,7
p631,22.4202,29.104,7
p632,20.5687,27.4618,7
p633,20.5273,28.253,7
p634,20.8838,27.448,7
p635,20.9275,26.0404,7
p636,20.7849,26.459,7
p637,19.9017,26.2589,7
p638,21.7325,26.5901,7
p639,20.8999,27.8873,7
p640,21.0195,26.505,7
p641,21.5485,27.747,7
p642,22.1672,26.9926,7
p643,21.8268,26.7649,7
p644,23.0573,28.5336,7
p645,20.6607,26.7902,7
p646,21.2794,27.6389,7
p647,21.1805,26.8638,7
p648,20.7987,27.1421,7
p649,21.7624,26.5832,7
p650,20.962,27.2042,7
p651,21.2909,27.8873,7
p652,21.7302,26.0588,7
p653,21.6175,27.5538,7
p654,20.3617,27.8666,7
p655,21.9717,27.4342,7
p656,20.7734,29.3754,7
p657,20.6791,26.9512,7
p658,21.6405,28.5359,7
p659,20.732,26.7557,7
p660,22.6019,29.4513,7
p661,22.3075,26.2497,7
p662,20.6354,29.7871,7
p663,20.502,27.0478,7
p664,20.4077,27.678,7
p665,21.2081,27.0915,7
p666,21.8636,27.7746,7
p667,21.1368,28.2576,7
p668,21.8774,27.241,7
p669,21.5301,27.517,7
p670,19.5222,27.5147,7
p671,20.6814,26.8477,7
p672,20.3364,27.0018,7
p673,20.824,27.954,7
p674,20.8723,28.3082,7
p675,21.1506,28.1633,7
p676,21.468,27.3652,7
p677,21.2311,27.0984,7
p678,20.9988,27.1329,7
p679,22.3029,27.54,7
p680,23.1056,27.724,7
p681,21.054,28.5819,7
p682,21.0241,27.0294,7
p683,21.974,27.2042,7
p684,21.215,27.241,7
p685,22.1189,27.4618,7
p686,21.4588,27.4227,7
p687,22.0637,27.8965,7
p688,21.8222,27.1835,7
p689,21.215,27.4181,7
p690,21.1667,26.5165,7
p691,21.1575,26.7005,7
p692,21.4772,27.4848,7
p693,21.8107,27.333,7
p694,20.7044,27.4411,7
p695,21.1506,27.5722,7
p696,20.2007,27.0363,7
p697,22.8066,27.8321,7
p698,20.7849,27.5446,7
p699,21.4519,26.85,7
p700,20.5296,27.6228,7
p701,13.5238,18.1077,8
p702,13.7262,18.3699,8
p703,13.9792,18.8575,8
p704,13.5468,18.8805,8
p705,14.016,18.8667,8
p706,14.1379,18.9909,8
p707,13.8596,18.0525,8
p708,12.6291,20.134,8
p709,13.8596,18.2733,8
p710,14.2391,19.5521,8
p711,15.6007,18.9518,8
p712,14.0482,17.926,8
p713,13.05,18.2342,8
p714,13.1995,16.9186,8
p715,13.717,18.7103,8
p716,14.7221,19.1864,8
p717,14.9153,18.1008,8
p718,12.9948,20.7136,8
p719,13.027,18.3561,8
p720,13.9447,17.88,8
p721,13.3628,19.2853,8
p722,14.4622,19.5912,8
p723,15.051,19.007,8
p724,14.9521,20.41,8
p725,13.3375,19.4164,8
p726,13.8849,18.8621,8
p727,13.9562,19.5935,8
p728,12.9925,20.2927,8
p729,15.1637,19.3704,8
p730,14.7842,18.2319,8
p731,14.3587,18.225,8
p732,14.3426,19.7062,8
p733,13.349,18.2342,8
p734,14.0781,17.9214,8
p735,14.1632,18.7816,8
p736,15.603,16.9301,8
p737,14.3081,17.9881,8
p738,13.1052,19.4624,8
p739,15.0648,18.6689,8
p740,12.8499,19.0645,8
p741,14.0344,19.0507,8
p742,16.0745,18.1054,8
p743,13.7262,19.8465,8
p744,12.6498,18.5792,8
p745,13.4686,18.892,8
p746,14.4484,17.7811,8
p747,12.4152,19.2209,8
p748,14.2713,18.0893,8
p749,13.786,18.5217,8
p750,12.6268,19.7108,8
p751,14.062,18.7701,8
p752,13.2386,19.5958,8
p753,13.464,19.3543,8
p754,14.1425,19.4003,8
p755,14.0689,19.4233,8
p756,12.3209,18.0111,8
p757,12.8338,18.2204,8
p758,14.8716,17.9076,8
p759,14.1448,17.9214,8
p760,15.5179,18.5286,8
p761,15.8629,18.0272,8
p762,13.0454,19.0346,8
p763,14.5887,17.9467,8
p764,14.223,18.0019,8
p765,15.3546,19.1772,8
p766,14.6002,18.57,8
p767,14.637,19.6464,8
p768,12.8384,18.984,8
p769,13.901,18.1997,8
p770,15.2212,19.0461,8
p771,13.9792,17.4729,8
p772,15.3408,19.3888,8
p773,13.3513,18.5585,8
p774,12.9097,19.2071,8
p775,13.1972,19.4509,8
p776,13.3927,17.2521,8
p777,12.6245,19.3405,8
p778,13.8297,18.9058,8
p779,13.4272,17.9743,8
p780,13.7515,19.0875,8
p781,13.9378,18.6275,8
p782,12.5164,17.8248,8
p783,12.8545,19.1473,8
p784,13.924,19.3888,8
p785,14.6485,18.7724,8
p786,13.464,18.4964,8
p787,13.5192,17.5327,8
p788,13.1466,19.1312,8
p789,13.3398,19.4417,8
p790,13.6963,18.7977,8
p791,15.373,19.4371,8
p792,14.5105,16.8519,8
p793,13.8895,20.4261,8
p794,15.2695,18.8069,8
p795,13.6273,18.4987,8
p796,13.8458,19.3543,8
p797,13.188,18.6183,8
p798,13.4939,18.3193,8
p799,12.8729,18.7103,8
p800,14.2897,16.8427,8
p801,18.2158,26.4751,9
p802,17.9191,25.4401,9
p803,19.0139,26.4222,9
p804,17.627,26.6982,9
p805,18.3354,26.1554,9
p806,17.9076,24.964,9
p807,17.4798,26.3969,9
p808,17.7305,25.3803,9
p809,18.7793,25.0997,9
p810,18.0479,26.1669,9
p811,17.6546,25.6287,9
p812,18.0939,26.0542,9
p813,19.0277,25.9691,9
p814,16.0193,25.7368,9
p815,16.6817,26.1117,9
p816,18.1169,24.5063,9
p817,20.2007,25.7138,9
p818,17.6868,25.5206,9
p819,16.2171,25.4562,9
p820,18.0709,24.9502,9
p821,18.5332,27.0064,9
p822,18.1123,26.5257,9
p823,18.2273,26.4452,9
p824,18.8759,25.3987,9
p825,18.5654,25.6862,9
p826,17.5948,27.4825,9
p827,18.0387,25.5459,9
p828,17.3694,25.1043,9
p829,18.1054,25.9783,9
p830,18.0732,25.447,9
p831,17.9697,26.8017,9
p832,17.0773,26.3302,9
p833,16.4287,25.2883,9
p834,18.5194,24.7731,9
p835,17.8018,26.7097,9
p836,17.3303,26.1738,9
p837,17.8685,26.7718,9
p838,18.0042,25.8012,9
p839,18.3952,24.6719,9
p840,18.0364,25.7552,9
p841,16.7116,26.2106,9
p842,18.225,24.5891,9
p843,17.4844,25.5735,9
p844,18.0801,26.0887,9
p845,18.0824,27.6665,9
p846,18.5378,25.5252,9
p847,18.3607,26.3762,9
p848,17.6201,24.5845,9
p849,18.0502,25.0261,9
p850,17.8179,25.4447,9
p851,17.5235,25.5919,9
p852,18.8184,25.0537,9
p853,18.2894,26.7166,9
p854,17.3464,25.2607,9
p855,18.3791,25.447,9
p856,17.7512,26.7902,9
p857,16.5023,25.2423,9
p858,19.6924,24.5293,9
p859,16.9853,25.3918,9
p860,17.2567,25.24,9
p861,18.0433,25.8334,9
p862,18.0847,25.8288,9
p863,17.3441,25.9898,9
p864,18.2411,25.0583,9
p865,18.6574,26.4521,9
p866,18.4366,26.9558,9
p867,18.6275,25.3826,9
p868,18.3837,24.6167,9
p869,17.7742,26.4429,9
p870,18.0318,25.1572,9
p871,18.1675,25.7506,9
p872,18.2365,26.413,9
p873,17.6822,24.6949,9
p874,16.5897,26.1462,9
p875,17.0336,25.3665,9
p876,17.2061,24.5753,9
p877,18.6091,25.4884,9
p878,18.041,25.7575,9
p879,17.8708,25.2676,9
p880,18.3515,26.6476,9
p881,18.8621,25.2055,9
p882,16.661,25.447,9
p883,18.8184,26.8086,9
p884,19.0139,25.4539,9
p885,17.8432,25.9622,9
p886,18.4067,26.4038,9
p887,17.0842,25.424,9
p888,18.3055,25.0169,9
p889,17.4062,25.9024,9
p890,17.144,26.1393,9
p891,18.6896,25.5206,9
p892,17.512,26.0036,9
p893,18.2963,25.3826,9
p894,18.0134,26.6706,9
p895,17.7558,26.0266,9
p896,17.8294,25.746,9
p897,17.4752,24.6972,9
p898,18.1445,26.0887,9
p899,19.1335,26.298,9
p900,18.1491,25.7253,9
p901,11.9759,20.5894,10
p902,12.061,21.4979,10
p903,12.7027,19.559,10
p904,12.6613,21.0356,10
p905,11.5343,19.5636,10
p906,12.2059,21.5899,10
p907,12.4152,21.9395,10
p908,13.188,22.3167,10
p909,10.7753,21.7808,10
p910,11.9805,21.1069,10
p911,11.2169,22.2454,10
p912,11.0628,21.422,10
p913,12.5187,21.1506,10
p914,11.1134,21.4335,10
p915,11.3066,20.847,10
p916,12.4267,21.1414,10
p917,12.4382,22.0959,10
p918,13.7975,21.3392,10
p919,11.1134,22.0821,10
p920,11.831,21.7072,10
p921,12.7326,22.1971,10
p922,11.5481,21.9809,10
p923,10.681,22.3397,10
p924,13.3099,21.0333,10
p925,12.6475,21.6497,10
p926,12.2404,21.2472,10
p927,11.6309,22.4708,10
p928,11.2537,20.6446,10
p929,12.4428,21.8636,10
p930,11.1341,21.0655,10
p931,11.1088,21.5784,10
p932,13.4801,21.077,10
p933,13.073,21.5301,10
p934,11.5987,20.8263,10
p935,12.0679,20.8286,10
p936,13.2639,21.6405,10
p937,11.5021,21.606,10
p938,12.6935,20.732,10
p939,11.164,21.974,10
p940,12.0081,21.7302,10
p941,11.9759,20.8769,10
p942,13.5422,20.5457,10
p943,11.1594,21.445,10
p944,11.6631,22.4685,10
p945,11.0214,21.6589,10
p946,12.1323,20.9252,10
p947,12.291,21.1368,10
