p192,695646,652231,14
p193,619445,567491,14
p194,613191,571942,14
p195,567428,580005,14
p196,590583,623314,14
p197,606289,670243,14
p198,585175,574133,14
p199,634967,579020,14
p200,614615,574437,14
p201,593061,579188,14
p202,606933,576409,14
p203,606587,573873,14
p204,594084,629464,14
p205,683697,581516,14
p206,601530,577183,14
p207,603055,589818,14
p208,616561,619007,14
p209,607463,477085,13
p210,611581,572630,14
p211,579712,568354,14
p212,602887,595245,14
p213,600039,557139,14
p214,605913,579526,14
p215,579773,568698,14
p216,606324,544357,14
p217,605958,573728,14
p218,606144,575076,14
p219,667472,570571,14
p220,580048,565009,14
p221,597802,576113,14
p222,610263,574422,14
p223,603855,575180,14
p224,624369,532153,14
p225,599870,591110,14
p226,577167,617095,14
p227,658403,611332,14
p228,563460,480559,13
p229,610980,522819,14
p230,569422,567790,14
p231,627727,578737,14
p232,592804,584539,14
p233,540783,626497,14
p234,591823,639096,14
p235,637323,549567,14
p236,638078,629421,14
p237,611315,560757,14
p238,647103,573853,14
p239,522993,595581,14
p240,601187,531825,14
p241,533799,564377,14
p242,649034,528813,14
p243,620975,564344,14
p244,622407,583192,14
p245,597026,642918,14
p246,551291,576721,14
p247,608768,610525,14
p248,697959,614701,14
p249,658281,582264,14
p250,546632,599204,14
p251,672565,564468,14
p252,636500,587401,14
p253,696144,548705,14
p254,533551,582247,14
p255,526802,551524,14
p256,553038,606418,14
p257,696601,603624,14
p258,588964,597435,14
p259,716139,621721,14
p260,608529,586311,14
p261,557378,567033,14
p262,589994,610890,14
p263,589344,563119,14
p264,624415,515911,14
p265,565483,551512,14
p266,584895,574666,14
p267,582777,542670,14
p268,639394,576728,14
p269,608298,573748,14
p270,663578,586265,14
p271,628080,562986,14
p272,597421,554767,14
p273,595193,576508,14
p274,658103,572250,14
p275,659529,498474,14
p276,606415,581386,14
p277,641976,577433,14
p278,587466,564953,14
p279,589180,595099,14
p280,601885,573083,14
p281,580561,528916,14
p282,621726,578003,14
p283,558817,576255,14
p284,620213,574468,14
p285,594010,570095,14
p286,541976,512639,14
p287,593840,578685,14
p288,602667,575857,14
p289,631446,561156,14
p290,596481,567449,14
p291,611318,581584,14
p292,568546,564911,14
p293,593865,572987,14
p294,597017,575588,14
p295,578804,573582,14
p296,673750,594081,14
p297,592714,553958,14
p298,594029,586701,14
p299,668502,563937,14
p300,629533,537542,14
p301,801539,318482,3
p302,801667,318542,3
p303,814045,332998,3
p304,800479,321640,3
p305,757470,224976,3
p306,844536,424646,6
p307,797105,316002,3
p308,779956,271501,3
p309,797205,313318,3
p310,801323,316240,3
p311,783666,262902,3
p312,806131,312752,3
p313,830658,368694,3
p314,802482,335269,3
p315,801910,325434,3
p316,808062,337340,3
p317,789833,304422,3
p318,803603,327255,3
p319,800865,312968,3
p320,802237,318526,3
p321,803959,315173,3
p322,800123,312312,3
p323,780927,285057,3
p324,797242,324588,3
p325,801551,320544,3
p326,809182,319115,3
p327,801931,317202,3
p328,870801,476330,6
p329,820327,352701,3
p330,801093,317509,3
p331,798523,324500,3
p332,805237,318655,3
p333,803375,311620,3
p334,801441,323812,3
p335,797313,317527,3
p336,788220,301915,3
p337,790395,300024,3
p338,817135,349925,3
p339,797787,301470,3
p340,804630,332333,3
p341,808710,330379,3
p342,802111,320817,3
p343,796375,309563,3
p344,819768,346596,3
p345,814605,354382,3
p346,800565,319364,3
p347,802089,313456,3
p348,814401,341234,3
p349,796609,319691,3
p350,776131,248465,3
p351,803464,329093,3
p352,802646,317894,3
p353,809550,327365,3
p354,795322,311178,3
p355,830450,393096,3
p356,778414,260729,3
p357,800041,318331,3
p358,802814,320130,3
p359,802738,312234,3
p360,823913,369439,3
p361,803386,318982,3
p362,812869,346251,3
p363,798904,324420,3
p364,800447,331643,3
p365,807446,342555,3
p366,804251,329956,3
p367,797594,302109,3
p368,803448,314797,3
p369,765502,240340,3
p370,795527,315510,3
p371,794640,313497,3
p372,808717,335740,3
p373,790932,305223,3
p374,816852,352965,3
p375,826228,376658,3
p376,795299,312036,3
p377,808686,332209,3
p378,809594,344872,3
p379,799275,324108,3
p380,878184,487392,6
p381,798472,322218,3
p382,824822,367091,3
p383,746769,205186,3
p384,756701,207223,3
p385,795489,287279,3
p386,800483,320713,3
p387,783491,288029,3
p388,797162,306135,3
p389,800272,316170,3
p390,806827,324616,3
p391,802853,314938,3
p392,800804,316615,3
p393,813173,354777,3
p394,801588,319814,3
p395,797400,315778,3
p396,823840,368410,3
p397,811391,343836,3
p398,801055,321833,3
p399,804038,306622,3
p400,803780,334441,3
p401,834173,386159,3
p402,802784,313853,3
p403,807293,347456,3
p404,817119,336333,3
p405,786635,269352,3
p406,824624,381716,3
p407,797415,319840,3
p408,800772,325023,3
p409,806626,318966,3
p410,800845,311838,3
p411,769386,259892,3
p412,797272,324228,3
p413,807409,325526,3
p414,795836,291870,3
p415,798321,319665,3
p416,805372,313397,3
p417,790738,308028,3
p418,800667,315995,3
p419,795205,316433,3
p420,809054,345541,3
p421,808452,320117,3
p422,779897,279572,3
p423,782642,275308,3
p424,797569,321799,3
p425,801751,318110,3
p426,787644,297715,3
p427,807401,314610,3
p428,800677,310656,3
p429,800394,301473,3
p430,795571,310093,3
p431,814158,335578,3
p432,811913,325091,3
p433,806982,316680,3
p434,775604,274485,3
p435,800133,327081,3
p436,806511,313841,3
p437,803796,314893,3
p438,802012,318315,3
p439,826789,377676,3
p440,814108,344096,3
p441,804354,309671,3
p442,807017,330432,3
p443,803774,334756,3
p444,817410,346944,3
p445,841928,398948,3
p446,816145,349032,3
p447,818622,370753,3
p448,786245,292352,3
p449,784164,285702,3
p450,805390,319676,3
p451,790774,303642,3
p452,803277,319525,3
p453,833182,379714,3
p454,773023,251826,3
p455,801609,320399,3
p456,778965,282290,3
p457,814317,333112,3
p458,805080,323708,3
p459,801080,318049,3
p460,799724,318884,3
p461,798059,316113,3
p462,806176,320301,3
p463,769876,257669,3
p464,825716,373098,3
p465,791983,298565,3
p466,801386,313545,3
p467,804871,317801,3
p468,810903,332925,3
p469,838276,395673,3
p470,810543,341180,3
p471,777978,252419,3
p472,820258,351165,3
p473,801997,319385,3
p474,779437,281959,3
p475,810253,323873,3
p476,794826,309589,3
p477,814280,344223,3
p478,832651,373469,3
p479,794142,306704,3
p480,802041,319504,3
p481,804190,320706,3
p482,798983,325682,3
p483,840462,402858,3
p484,799912,323363,3
p485,804119,328544,3
p486,804358,320802,3
p487,803057,331037,3
p488,803031,325811,3
p489,784151,283760,3
p490,800444,311497,3
p491,802004,317772,3
p492,803470,319069,3
p493,811277,335577,3
p494,803332,315488,3
p495,800037,317963,3
p496,813436,360446,3
p497,800694,316789,3
p498,838129,404012,3
p499,764997,249477,3
p500,800316,311699,3
p501,806848,320541,3
p502,805462,317833,3
p503,798308,312788,3
p504,802655,316263,3
p505,801456,320080,3
p506,801309,318213,3
p507,840886,397888,3
p508,829529,375007,3
p509,830805,370801,3
p510,804979,334141,3
p511,804013,316083,3
p512,808489,317021,3
p513,770113,241615,3
p514,804332,319006,3
p515,833661,389733,3
p516,797834,297329,3
p517,794956,309980,3
p518,801232,307078,3
p519,809552,342258,3
p520,794615,305632,3
p521,809259,345634,3
p522,811502,355939,3
p523,801301,316893,3
p524,803370,318247,3
p525,804702,315881,3
p526,797009,293194,3
p527,813791,334609,3
p528,812965,330224,3
p529,826048,374236,3
p530,800959,322309,3
p531,803405,317316,3
p532,802254,320673,3
p533,783116,265635,3
p534,798633,317300,3
p535,801482,327644,3
p536,798612,326404,3
p537,799001,302014,3
p538,802537,312497,3
p539,799794,315080,3
p540,793892,313943,3
p541,804691,332987,3
p542,793855,298525,3
p543,796952,318633,3
p544,800655,320227,3
p545,801780,318992,3
p546,805977,320805,3
p547,796916,323332,3
p548,820904,351763,3
p549,808405,318841,3
p550,765283,249459,3
p551,824212,363776,3
p552,798981,311092,3
p553,797178,310439,3
p554,800582,316980,3
p555,803839,310353,3
p556,796283,315582,3
p557,801145,317601,3
p558,801662,318423,3
p559,801782,318281,3
p560,803377,319212,3
p561,803932,318781,3
p562,806192,337849,3
p563,789583,287700,3
p564,801586,318947,3
p565,804251,331304,3
p566,799667,316830,3
p567,759789,229116,3
p568,799021,326404,3
p569,793684,312065,3
p570,806320,315242,3
p571,786234,267976,3
p572,821151,366545,3
p573,801903,312794,3
p574,782506,279930,3
p575,803627,319323,3
p576,794991,291216,3
p577,794667,315069,3
p578,799291,317500,3
p579,798243,324160,3
p580,804408,337683,3
p581,818119,348676,3
p582,810502,336169,3
p583,793560,285392,3
p584,801326,315779,3
p585,808644,326320,3
p586,813645,328765,3
p587,800966,317165,3
p588,797111,302781,3
p589,802431,322048,3
p590,811061,333595,3
p591,786719,283364,3
p592,773955,239849,3
p593,803701,321815,3
p594,783110,289805,3
p595,800235,316652,3
p596,807421,317527,3
p597,797947,319734,3
p598,805035,317469,3
p599,801166,322298,3
p600,846693,429031,6
p601,801493,322249,3
p602,806087,326636,3
p603,810657,329468,3
p604,801313,300606,3
p605,800390,309948,3
p606,801634,318965,3
p607,799197,314215,3
p608,795254,296488,3
p609,807696,320548,3
p610,800461,326821,3
p611,801174,320442,3
p612,809781,326904,3
p613,826585,366934,3
p614,804429,312164,3
p615,788005,292268,3
p616,801183,316191,3
p617,378274,816341,1
p618,406233,813072,1
p619,401478,785370,1
p620,448651,847994,1
p621,434440,822866,1
p622,369199,734895,1
p623,413241,771595,1
p624,369418,733394,1
p625,378563,789670,1
p626,424190,780052,1
p627,415993,776671,1
p628,421352,799127,1
p629,432656,783776,1
p630,383032,788008,1
p631,414377,771258,1
p632,425260,773661,1
p633,469139,810971,1
p634,442979,803024,1
p635,347079,803582,1
p636,412797,803180,1
p637,352874,807952,1
p638,442286,755194,1
p639,416433,786159,1
p640,419700,793447,1
p641,422961,821595,1
p642,400008,789447,1
p643,429586,775621,1
p644,457561,788245,1
p645,415417,785827,1
p646,389552,750700,1
p647,415598,786499,1
p648,443447,783977,1
p649,404792,749210,1
p650,389392,730768,1
p651,473485,847098,1
p652,491614,778997,1
p653,437483,785130,1
p654,452570,848127,1
p655,417197,778243,1
p656,405986,787439,1
p657,437568,794323,1
p658,420319,794333,1
p659,418963,746595,1
p660,469422,822619,1
p661,397688,762902,1
p662,418149,790096,1
p663,407289,798870,1
p664,360319,778673,1
p665,473799,795167,1
p666,445199,763833,1
p667,446537,828924,1
p668,410019,732704,1
p669,396540,815936,1
p670,407694,718592,1
p671,417091,792545,1
p672,442260,754050,1
p673,411526,784658,1
p674,407814,765816,1
p675,394022,803914,1
p676,481133,781413,1
p677,396118,794614,1
p678,458538,786673,1
p679,419721,789724,1
p680,424476,781552,1
p681,377720,727349,1
p682,448336,789445,1
p683,412227,787450,1
p684,408745,824896,1
p685,417016,774869,1
p686,395274,786698,1
p687,412541,806622,1
p688,412109,735920,1
p689,407023,787385,1
p690,376660,815936,1
p691,396548,784388,1
p692,508535,830710,1
p693,414014,816460,1
p694,440782,782395,1
p695,436951,814456,1
p696,393758,750953,1
p697,418410,795929,1
p698,425991,787029,1
p699,414562,787355,1
p700,408712,803987,1
p701,377858,811790,1
p702,417169,792321,1
p703,460371,780609,1
p704,388873,746909,1
p705,395641,808571,1
p706,386436,791388,1
p707,440667,768761,1
p708,438437,730300,1
p709,370839,727884,1
p710,422917,781112,1
p711,391555,789079,1
p712,402666,814060,1
p713,474368,812039,1
p714,406176,760860,1
p715,463768,793154,1
p716,446307,796523,1
p717,402309,786873,1
p718,413946,786971,1
p719,425053,790566,1
p720,416926,785113,1
p721,424023,737453,1
p722,417447,782955,1
p723,415672,787824,1
p724,416019,787562,1
p725,417515,787648,1
p726,459230,803720,1
p727,447833,819282,1
p728,418199,851439,1
p729,417393,771537,1
p730,441415,780207,1
p731,399634,751940,1
p732,373360,784232,1
p733,419227,779215,1
p734,434717,808225,1
p735,397669,792218,1
p736,412028,773494,1
p737,407504,803363,1
p738,365147,790525,1
p739,459328,805961,1
p740,429472,860855,1
p741,480128,785580,1
p742,344915,702496,1
p743,410969,770451,1
p744,407460,791404,1
p745,420476,750495,1
p746,397747,792207,1
p747,408428,771823,1
p748,397806,749559,1
p749,426040,825049,1
p750,407565,766203,1
p751,414317,828815,1
p752,410610,765111,1
p753,412388,784064,1
p754,406337,750353,1
p755,422419,754048,1
p756,416039,730594,1
p757,414512,793966,1
p758,398478,822297,1
p759,424375,721868,1
p760,403890,792420,1
p761,400902,772920,1
p762,402367,782997,1
p763,472917,830363,1
p764,418621,840463,1
p765,329002,727685,1
p766,418618,811618,1
p767,425356,745471,1
p768,470922,770669,1
p769,400598,790903,1
p770,412851,774986,1
p771,492415,829655,1
p772,400079,749617,1
p773,417673,785965,1
p774,424720,768456,1
p775,386415,801444,1
p776,426689,788562,1
p777,430747,776261,1
p778,405714,781619,1
p779,429220,787348,1
p780,427850,762201,1
p781,434080,785264,1
p782,473514,788780,1
p783,412386,777312,1
p784,430686,844506,1
p785,409142,811927,1
p786,422198,724557,1
p787,392185,713763,1
p788,412677,786951,1
p789,399149,784376,1
p790,382693,749680,1
p791,527515,831478,1
p792,448519,805219,1
p793,430779,770145,1
p794,413556,758080,1
p795,392140,769924,1
p796,416855,794023,1
p797,389713,772742,1
p798,398498,776720,1
p799,473727,807244,1
p800,389410,788256,1
p801,377230,790154,1
p802,415564,784464,1
p803,456799,844976,1
p804,444336,820061,1
p805,404359,783919,1
p806,453154,776082,1
p807,425019,759577,1
p808,415895,775793,1
p809,420083,787815,1
p810,506612,858859,1
p811,436648,859634,1
p812,403522,785432,1
p813,401407,759648,1
p814,403852,792473,1
p815,367398,701756,1
p816,412453,784453,1
p817,382124,786262,1
p818,416884,786845,1
p819,448865,836781,1
p820,383821,808301,1
p821,414249,796590,1
p822,457338,789952,1
p823,396276,785999,1
p824,390282,789593,1
p825,409417,758123,1
p826,397561,815245,1
p827,397137,742547,1
p828,402891,801910,1
p829,385257,791581,1
p830,409628,833942,1
p831,369249,797068,1
p832,460942,779073,1
p833,423146,737571,1
p834,420509,788730,1
p835,422736,790806,1
p836,401492,790336,1
p837,394018,799506,1
p838,385140,796221,1
p839,430243,781020,1
p840,416775,806826,1
p841,425796,795608,1
p842,411488,837715,1
p843,433989,765343,1
p844,415806,783594,1
p845,417023,771194,1
p846,415270,775605,1
p847,391163,811977,1
p848,405350,762342,1
p849,414860,773921,1
p850,371779,814715,1
p851,415631,805010,1
p852,387951,813315,1
p853,472691,802678,1
p854,471930,844046,1
p855,432892,815223,1
p856,366654,802105,1
p857,411721,717873,1
p858,426115,814461,1
p859,375997,806621,1
p860,385561,718324,1
p861,375573,809249,1
p862,437958,784801,1
p863,363857,784086,1
p864,430138,818594,1
p865,435085,791564,1
p866,414036,742189,1
p867,425611,793420,1
p868,439793,740773,1
p869,467107,817914,1
p870,387631,749416,1
p871,430001,765803,1
p872,384225,784381,1
p873,417146,822655,1
p874,427371,819417,1
p875,399587,792459,1
p876,474648,778810,1
p877,345692,788190,1
p878,409515,756149,1
p879,469782,780552,1
p880,468229,827985,1
p881,414951,852935,1
p882,409701,750741,1
p883,442826,795974,1
p884,459556,818479,1
p885,423311,813081,1
p886,476144,772131,1
p887,391976,789416,1
p888,448649,813885,1
p889,496658,816784,1
p890,410336,767856,1
p891,430167,811490,1
p892,357467,797530,1
p893,404220,785798,1
p894,446368,763341,1
p895,439514,758221,1
p896,424145,743433,1
p897,470062,771204,1
p898,421187,779726,1
p899,396617,801039,1
p900,394708,739061,1
p901,394912,755947,1
p902,425950,788228,1
p903,408283,806161,1
p904,419520,778231,1
p905,441950,785934,1
p906,409814,836083,1
p907,395817,788858,1
p908,422776,808328,1
p909,363959,810632,1
p910,422943,804253,1
p911,407626,771304,1
p912,347933,797148,1
p913,457554,795861,1
p914,394274,837428,1
p915,445674,768552,1
p916,416359,786189,1
p917,419485,804779,1
p918,376176,795539,1
p919,349378,805118,1
p920,456566,743012,1
p921,484407,809641,1
p922,403329,717870,1
p923,392795,817694,1
p924,372621,772258,1
p925,461751,817277,1
p926,489182,773934,1
p927,427388,815258,1
p928,418155,819422,1
p929,437035,755506,1
p930,416444,783624,1
p931,777811,751059,5
p932,823974,725025,5
p933,749723,781756,5
p934,875160,698897,5
p935,828194,742074,5
p936,800913,749332,5
p937,831165,783383,5
p938,793019,764859,5
p939,810467,706465,5
p940,803540,754792,5
p941,844662,654835,5
p942,803962,731228,5
p943,823065,733789,5
p944,822156,732296,5
p945,811389,723618,5
p946,779936,774397,5
p947,854769,713941,5
p948,803457,735855,5
p949,790712,745884,5
p950,815652,733433,5
p951,841289,701474,5
p952,832054,751330,5
p953,786032,701427,5
p954,824835,704997,5
p955,832886,781206,5
p956,818063,797960,5
p957,857620,709386,5
p958,828589,652430,5
p959,836727,737798,5
p960,776000,780347,5
p961,824098,714042,5
p962,830583,710990,5
p963,862189,735684,5
p964,815131,704478,5
p965,828478,655405,5
p966,784838,771499,5
p967,880362,706363,5
p968,767482,727417,5
p969,825070,734215,5
p970,813781,738344,5
p971,840863,737972,5
p972,840943,739611,5
p973,828276,762021,5
p974,822883,728314,5
p975,854886,769396,5
p976,829623,732301,5
p977,835428,731189,5
p978,818338,800932,5
p979,823417,701523,5
p980,812152,689907,5
p981,829969,699565,5
p982,861563,661642,5
p983,816955,747629,5
p984,774526,757135,5
p985,803577,712231,5
p986,798056,714380,5
p987,881789,727577,5
p988,858867,700187,5
p989,834996,728517,5
p990,839121,736259,5
p991,841045,738224,5
p992,840100,728839,5
p993,874544,686096,5
p994,862334,747768,5
p995,820253,714625,5
p996,817862,732248,5
p997,844729,682981,5
p998,846484,719360,5
p999,793669,724513,5
p1000,821906,732848,5
p1001,826465,646980,5
p1002,820350,748217,5
p1003,814540,707227,5
p1004,838223,766380,5
p1005,869471,745767,5
p1006,816054,733183,5
p1007,801177,737548,5
p1008,848783,748980,5
p1009,814105,723255,5
p1010,838036,749612,5
p1011,840270,725456,5
p1012,789601,714058,5
p1013,827169,708345,5
p1014,789448,738035,5
p1015,835030,668528,5
p1016,848151,741869,5
p1017,816091,747764,5
p1018,801511,761094,5
p1019,822670,689090,5
p1020,873672,734440,5
p1021,808153,737136,5
p1022,755829,751858,5
p1023,814697,729209,5
p1024,832758,707452,5
p1025,848264,762550,5
p1026,799903,784535,5
p1027,802674,727804,5
p1028,828147,808738,5
p1029,820707,705318,5
p1030,824594,741664,5
p1031,804474,747122,5
p1032,823108,733302,5
p1033,839514,728923,5
p1034,827711,732798,5
p1035,851644,721350,5
p1036,816390,711340,5
p1037,798007,723995,5
p1038,790612,738038,5
p1039,821909,728448,5
p1040,865754,723314,5
p1041,735295,814058,4
p1042,877711,703850,5
p1043,792990,685472,5
p1044,809917,762429,5
p1045,789388,712210,5
p1046,879221,655497,5
p1047,876935,684572,5
p1048,819439,735945,5
p1049,807929,730950,5
p1050,850451,764015,5
p1051,811748,766105,5
p1052,824765,761114,5
p1053,848586,789052,5
p1054,812231,739235,5
p1055,873532,712802,5
p1056,842590,716861,5
p1057,832798,734777,5
p1058,817640,730018,5
p1059,824322,744720,5
p1060,777697,798253,5
p1061,868493,677155,5
p1062,805658,698630,5
p1063,840349,790707,5
p1064,796953,726378,5
p1065,832589,782799,5
p1066,817441,709397,5
p1067,856029,730586,5
p1068,805089,762512,5
p1069,854628,773470,5
p1070,846090,651306,5
p1071,796943,674692,5
p1072,827192,785316,5
p1073,818209,719382,5
p1074,795200,786424,5
p1075,817777,724927,5
p1076,846512,683647,5
p1077,825080,746712,5
p1078,824674,806300,5
p1079,822616,735941,5
p1080,805391,732659,5
p1081,823250,732088,5
p1082,850376,739749,5
p1083,821337,733356,5
p1084,796786,724615,5
p1085,862425,741010,5
p1086,825690,703854,5
p1087,800872,672603,5
p1088,825395,715780,5
p1089,843911,730036,5
p1090,820238,732928,5
p1091,848570,703697,5
p1092,825515,738284,5
p1093,820367,732364,5
p1094,822025,749214,5
p1095,837718,761480,5
p1096,871723,685520,5
p1097,850904,720163,5
p1098,816775,739989,5
p1099,822103,732911,5
p1100,815455,755486,5
p1101,835648,756631,5
p1102,868626,737331,5
p1103,825997,730652,5
p1104,817252,730254,5
p1105,877906,722361,5
p1106,808440,729985,5
p1107,791470,751113,5
p1108,841654,764836,5
p1109,825429,732758,5
p1110,751215,828365,4
p1111,804706,788001,5
p1112,820194,734233,5
p1113,869991,705259,5
p1114,809779,663654,5
p1115,822078,711840,5
p1116,866139,717138,5
p1117,829379,718721,5
p1118,837582,763266,5
p1119,783999,732487,5
p1120,800231,732106,5
p1121,862569,719773,5
p1122,838764,652792,5
p1123,849343,713993,5
p1124,828297,715480,5
p1125,821259,750089,5
p1126,874643,729921,5
p1127,819058,729125,5
p1128,817018,729596,5
p1129,797804,715342,5
p1130,838515,768484,5
p1131,829398,724900,5
p1132,754841,796342,5
p1133,878690,739021,5
p1134,821908,732077,5
p1135,786495,759000,5
p1136,823987,687499,5
p1137,787988,741203,5
p1138,839339,726322,5
p1139,822425,727248,5
p1140,854412,725575,5
p1141,788351,737539,5
p1142,838587,700545,5
p1143,840425,762290,5
p1144,817395,734126,5
p1145,807913,737341,5
p1146,872285,750708,5
p1147,788166,702817,5
p1148,836225,709204,5
p1149,822293,786837,5
p1150,888892,702505,5
p1151,822623,745025,5
p1152,795124,696429,5
p1153,832238,725434,5
p1154,815593,689874,5
p1155,843572,784897,5
p1156,833716,758772,5
p1157,822474,780882,5
p1158,801102,759330,5
p1159,841752,731595,5
p1160,808779,732990,5
p1161,822533,758955,5
p1162,817807,715863,5
p1163,837977,728814,5
p1164,801204,755177,5
p1165,819628,810748,5
p1166,814732,734183,5
p1167,832086,716249,5
p1168,876503,659112,5
p1169,823856,749355,5
p1170,819737,737829,5
p1171,818756,743887,5
p1172,811971,664520,5
p1173,801526,705057,5
p1174,827031,734324,5
p1175,843891,721571,5
p1176,810460,735109,5
p1177,782368,759352,5
p1178,801172,715857,5
p1179,866928,716961,5
p1180,829673,730398,5
p1181,850888,736810,5
p1182,786935,732999,5
p1183,769656,721159,5
p1184,804925,735492,5
p1185,870054,738900,5
p1186,818932,728481,5
p1187,853692,746285,5
p1188,807072,687932,5
p1189,750459,800215,5
p1190,823959,737866,5
p1191,835804,710711,5
p1192,790206,747165,5
p1193,813092,739043,5
p1194,801810,728106,5
p1195,825404,733788,5
p1196,820947,730529,5
p1197,827081,694553,5
p1198,822664,720677,5
p1199,768565,762193,5
p1200,823113,733720,5
p1201,821079,800206,5
p1202,828531,731300,5
p1203,820757,738235,5
p1204,781260,737962,5
p1205,819438,662327,5
p1206,833504,744564,5
p1207,789552,731946,5
p1208,822843,763117,5
p1209,775555,719683,5
p1210,865084,713697,5
p1211,820455,729132,5
p1212,849547,738979,5
p1213,762269,792243,5
p1214,821464,700760,5
p1215,824013,753991,5
p1216,803369,698753,5
p1217,823589,728083,5
p1218,796353,710294,5
p1219,820083,728310,5
p1220,829133,735488,5
p1221,823455,747394,5
p1222,818542,740451,5
p1223,809623,734937,5
p1224,841762,777572,5
p1225,802184,751958,5
p1226,803874,675499,5
p1227,830065,739162,5
p1228,824140,729074,5
p1229,852730,769968,5
p1230,866760,753547,5
p1231,811031,703822,5
p1232,825414,734466,5
p1233,816615,770855,5
p1234,786227,765634,5
p1235,817269,733788,5
p1236,809453,736879,5
p1237,757421,774445,5
p1238,818251,731938,5
p1239,788020,765562,5
p1240,823618,734216,5
p1241,812295,728049,5
p1242,837545,696979,5
p1243,797918,694723,5
p1244,822224,742716,5
p1245,821895,732158,5
p1246,797233,713358,5
p1247,800258,733812,5
p1248,813319,737376,5
p1249,860951,162251,15
